date,product,demand,price,day_of_week,month,is_weekend,promotion
2011-05-31,Home & Living,4526,3.33,1,5,0,0
2011-06-01,Home & Living,3002,3.59,2,6,0,0
2011-06-02,Home & Living,4063,3.39,3,6,0,0
2011-06-03,Home & Living,3362,3.27,4,6,0,0
2011-06-04,Home & Living,0,3.27,5,6,1,0
2011-06-05,Home & Living,4113,2.67,6,6,1,0
2011-06-06,Home & Living,2963,3.42,0,6,0,0
2011-06-07,Home & Living,7358,2.91,1,6,0,0
2011-06-08,Home & Living,6576,3.32,2,6,0,0
2011-06-09,Home & Living,10606,3.3,3,6,0,0
2011-06-10,Home & Living,2963,3.46,4,6,0,0
2011-06-11,Home & Living,0,3.46,5,6,1,0
2011-06-12,Home & Living,2323,2.82,6,6,1,0
2011-06-13,Home & Living,3220,3.41,0,6,0,0
2011-06-14,Home & Living,6947,3.56,1,6,0,0
2011-06-15,Home & Living,6618,2.85,2,6,0,0
2011-06-16,Home & Living,6025,2.9,3,6,0,0
2011-06-17,Home & Living,3008,3.12,4,6,0,0
2011-06-18,Home & Living,0,3.12,5,6,1,0
2011-06-19,Home & Living,4059,3.18,6,6,1,0
2011-06-20,Home & Living,5078,3.38,0,6,0,0
2011-06-21,Home & Living,4155,3.16,1,6,0,0
2011-06-22,Home & Living,4020,2.25,2,6,0,0
2011-06-23,Home & Living,4352,3.06,3,6,0,0
2011-06-24,Home & Living,3119,3.29,4,6,0,0
2011-06-25,Home & Living,0,3.29,5,6,1,0
2011-06-26,Home & Living,1082,3.19,6,6,1,0
2011-06-27,Home & Living,3928,3.01,0,6,0,0
2011-06-28,Home & Living,6699,3.17,1,6,0,0
2011-06-29,Home & Living,3557,2.91,2,6,0,0
2011-06-30,Home & Living,3769,3.64,3,6,0,0
2011-07-01,Home & Living,2280,2.76,4,7,0,0
2011-07-02,Home & Living,0,2.76,5,7,1,0
2011-07-03,Home & Living,905,2.91,6,7,1,0
2011-07-04,Home & Living,6048,3.25,0,7,0,0
2011-07-05,Home & Living,5053,3.5,1,7,0,0
2011-07-06,Home & Living,5188,2.53,2,7,0,0
2011-07-07,Home & Living,5019,3.09,3,7,0,0
2011-07-08,Home & Living,3710,3.45,4,7,0,0
2011-07-09,Home & Living,0,3.45,5,7,1,0
2011-07-10,Home & Living,1455,2.06,6,7,1,0
2011-07-11,Home & Living,5194,2.55,0,7,0,0
2011-07-12,Home & Living,4404,3.46,1,7,0,0
2011-07-13,Home & Living,4437,2.62,2,7,0,0
2011-07-14,Home & Living,5760,2.94,3,7,0,0
2011-07-15,Home & Living,2201,3.42,4,7,0,0
2011-07-16,Home & Living,0,3.42,5,7,1,0
2011-07-17,Home & Living,2734,2.75,6,7,1,0
2011-07-18,Home & Living,4385,3.19,0,7,0,0
2011-07-19,Home & Living,8224,2.95,1,7,0,0
2011-07-20,Home & Living,5092,2.7,2,7,0,0
2011-07-21,Home & Living,6849,3.11,3,7,0,0
2011-07-22,Home & Living,2915,3.14,4,7,0,0
2011-07-23,Home & Living,0,3.14,5,7,1,0
2011-07-24,Home & Living,4913,2.97,6,7,1,0
2011-07-25,Home & Living,4424,3.56,0,7,0,0
2011-07-26,Home & Living,3484,3.28,1,7,0,0
2011-07-27,Home & Living,3463,2.95,2,7,0,0
2011-07-28,Home & Living,6496,3.54,3,7,0,0
2011-07-29,Home & Living,3398,2.76,4,7,0,0
2011-07-30,Home & Living,0,2.76,5,7,1,0
2011-07-31,Home & Living,3663,2.46,6,7,1,0
2011-08-01,Home & Living,3515,2.73,0,8,0,0
2011-08-02,Home & Living,4148,3.84,1,8,0,0
2011-08-03,Home & Living,4725,2.94,2,8,0,0
2011-08-04,Home & Living,12655,3.12,3,8,0,1
2011-08-05,Home & Living,3752,2.81,4,8,0,0
2011-08-06,Home & Living,0,2.81,5,8,1,0
2011-08-07,Home & Living,1534,2.05,6,8,1,0
2011-08-08,Home & Living,4004,3.24,0,8,0,0
2011-08-09,Home & Living,3719,3.17,1,8,0,0
2011-08-10,Home & Living,5089,3.05,2,8,0,0
2011-08-11,Home & Living,13547,3.23,3,8,0,1
2011-08-12,Home & Living,4264,3.27,4,8,0,0
2011-08-13,Home & Living,0,3.27,5,8,1,0
2011-08-14,Home & Living,1211,3.54,6,8,1,0
2011-08-15,Home & Living,3355,2.86,0,8,0,0
2011-08-16,Home & Living,3120,2.86,1,8,0,0
2011-08-17,Home & Living,8201,3.15,2,8,0,0
2011-08-18,Home & Living,7370,2.89,3,8,0,0
2011-08-19,Home & Living,3090,2.74,4,8,0,0
2011-08-20,Home & Living,0,2.74,5,8,1,0
2011-08-21,Home & Living,2201,2.86,6,8,1,0
2011-08-22,Home & Living,5957,2.83,0,8,0,0
2011-08-23,Home & Living,3938,2.82,1,8,0,0
2011-08-24,Home & Living,7103,3.39,2,8,0,0
2011-08-25,Home & Living,4538,2.9,3,8,0,0
2011-08-26,Home & Living,5816,2.43,4,8,0,0
2011-08-27,Home & Living,0,2.43,5,8,1,0
2011-08-28,Home & Living,2639,2.56,6,8,1,0
2011-08-29,Home & Living,0,2.56,0,8,0,0
2011-08-30,Home & Living,3767,4.15,1,8,0,0
2011-08-31,Home & Living,4187,3.7,2,8,0,0
2011-09-01,Home & Living,6863,2.44,3,9,0,0
2011-09-02,Home & Living,6904,3.69,4,9,0,0
2011-09-03,Home & Living,0,3.69,5,9,1,0
2011-09-04,Home & Living,2724,2.72,6,9,1,0
2011-09-05,Home & Living,7693,2.9,0,9,0,0
2011-09-06,Home & Living,5097,2.78,1,9,0,0
2011-09-07,Home & Living,5083,3.67,2,9,0,0
2011-09-08,Home & Living,5715,2.86,3,9,0,0
2011-09-09,Home & Living,5185,3.42,4,9,0,0
2011-09-10,Home & Living,0,3.42,5,9,1,0
2011-09-11,Home & Living,6227,2.85,6,9,1,0
2011-09-12,Home & Living,5650,3.19,0,9,0,0
2011-09-13,Home & Living,7767,3.44,1,9,0,0
2011-09-14,Home & Living,4801,3.16,2,9,0,0
2011-09-15,Home & Living,13929,3.26,3,9,0,1
2011-09-16,Home & Living,4531,3.42,4,9,0,0
2011-09-17,Home & Living,0,3.42,5,9,1,0
2011-09-18,Home & Living,3474,2.87,6,9,1,0
2011-09-19,Home & Living,5799,3.05,0,9,0,0
2011-09-20,Home & Living,14972,3.25,1,9,0,1
2011-09-21,Home & Living,6236,3.98,2,9,0,0
2011-09-22,Home & Living,8776,2.87,3,9,0,0
2011-09-23,Home & Living,5387,3.36,4,9,0,0
2011-09-24,Home & Living,0,3.36,5,9,1,0
2011-09-25,Home & Living,6491,3.09,6,9,1,0
2011-09-26,Home & Living,4009,3.41,0,9,0,0
2011-09-27,Home & Living,5445,3.27,1,9,0,0
2011-09-28,Home & Living,7622,3.07,2,9,0,0
2011-09-29,Home & Living,6812,2.8,3,9,0,0
2011-09-30,Home & Living,8293,3.22,4,9,0,0
2011-10-01,Home & Living,0,3.22,5,10,1,0
2011-10-02,Home & Living,2544,2.78,6,10,1,0
2011-10-03,Home & Living,13235,3.76,0,10,0,1
2011-10-04,Home & Living,7048,3.74,1,10,0,0
2011-10-05,Home & Living,11540,3.26,2,10,0,0
2011-10-06,Home & Living,8646,3.2,3,10,0,0
2011-10-07,Home & Living,5629,3.5,4,10,0,0
2011-10-08,Home & Living,0,3.5,5,10,1,0
2011-10-09,Home & Living,3041,2.99,6,10,1,0
2011-10-10,Home & Living,7943,3.43,0,10,0,0
2011-10-11,Home & Living,7991,3.49,1,10,0,0
2011-10-12,Home & Living,5069,3.31,2,10,0,0
2011-10-13,Home & Living,4598,3.7,3,10,0,0
2011-10-14,Home & Living,7230,3.43,4,10,0,0
2011-10-15,Home & Living,0,3.43,5,10,1,0
2011-10-16,Home & Living,2980,3.75,6,10,1,0
2011-10-17,Home & Living,8311,3.59,0,10,0,0
2011-10-18,Home & Living,9519,3.01,1,10,0,0
2011-10-19,Home & Living,6328,3.32,2,10,0,0
2011-10-20,Home & Living,11749,3.46,3,10,0,1
2011-10-21,Home & Living,9615,3.28,4,10,0,0
2011-10-22,Home & Living,0,3.28,5,10,1,0
2011-10-23,Home & Living,2231,3.28,6,10,1,0
2011-10-24,Home & Living,12118,4.13,0,10,0,1
2011-10-25,Home & Living,7672,3.07,1,10,0,0
2011-10-26,Home & Living,10373,3.22,2,10,0,0
2011-10-27,Home & Living,13550,3.79,3,10,0,1
2011-10-28,Home & Living,8315,3.57,4,10,0,0
2011-10-29,Home & Living,0,3.57,5,10,1,0
2011-10-30,Home & Living,7080,2.83,6,10,1,0
2011-10-31,Home & Living,7333,4.61,0,10,0,0
2011-11-01,Home & Living,4938,3.07,1,11,0,0
2011-11-02,Home & Living,8612,3.58,2,11,0,0
2011-11-03,Home & Living,10438,3.26,3,11,0,0
2011-11-04,Home & Living,12684,2.85,4,11,0,1
2011-11-05,Home & Living,0,2.85,5,11,1,0
2011-11-06,Home & Living,7252,3.28,6,11,1,0
2011-11-07,Home & Living,10164,3.95,0,11,0,0
2011-11-08,Home & Living,7872,3.82,1,11,0,0
2011-11-09,Home & Living,11958,3.39,2,11,0,1
2011-11-10,Home & Living,12147,3.26,3,11,0,1
2011-11-11,Home & Living,9079,3.3,4,11,0,0
2011-11-12,Home & Living,0,3.3,5,11,1,0
2011-11-13,Home & Living,6193,2.98,6,11,1,0
2011-11-14,Home & Living,14020,3.41,0,11,0,1
2011-11-15,Home & Living,9210,3.98,1,11,0,0
2011-11-16,Home & Living,10150,3.71,2,11,0,0
2011-11-17,Home & Living,9177,3.28,3,11,0,0
2011-11-18,Home & Living,8780,3.41,4,11,0,0
2011-11-19,Home & Living,0,3.41,5,11,1,0
2011-11-20,Home & Living,6569,2.99,6,11,1,0
2011-11-21,Home & Living,7905,3.6,0,11,0,0
2011-11-22,Home & Living,12749,3.32,1,11,0,1
2011-11-23,Home & Living,10819,3.97,2,11,0,0
2011-11-24,Home & Living,9136,3.58,3,11,0,0
2011-11-25,Home & Living,6331,4.04,4,11,0,0
2011-11-26,Home & Living,0,4.04,5,11,1,0
2011-11-27,Home & Living,3729,2.73,6,11,1,0
2011-11-28,Home & Living,10221,3.53,0,11,0,0
2011-11-29,Home & Living,10501,3.73,1,11,0,0
2011-11-30,Home & Living,9817,3.95,2,11,0,0
2011-12-01,Home & Living,8740,3.33,3,12,0,0
2011-12-02,Home & Living,10010,3.41,4,12,0,0
2011-12-03,Home & Living,0,3.41,5,12,1,0
2011-12-04,Home & Living,4388,2.99,6,12,1,0
2011-12-05,Home & Living,12301,4.05,0,12,0,1
2011-12-06,Home & Living,10020,2.96,1,12,0,0
2011-12-07,Home & Living,14155,3.0,2,12,0,1
2011-12-08,Home & Living,15190,3.88,3,12,0,1
2011-12-09,Home & Living,4201,3.89,4,12,0,0
2009-12-01,Kitchen & Dining,4722,4.42,1,12,0,0
2009-12-02,Kitchen & Dining,6515,4.04,2,12,0,0
2009-12-03,Kitchen & Dining,4821,3.58,3,12,0,0
2009-12-04,Kitchen & Dining,3934,3.58,4,12,0,0
2009-12-05,Kitchen & Dining,808,3.7,5,12,1,0
2009-12-06,Kitchen & Dining,2241,3.36,6,12,1,0
2009-12-07,Kitchen & Dining,4168,4.37,0,12,0,0
2009-12-08,Kitchen & Dining,3596,4.03,1,12,0,0
2009-12-09,Kitchen & Dining,3398,4.54,2,12,0,0
2009-12-10,Kitchen & Dining,5110,3.75,3,12,0,0
2009-12-11,Kitchen & Dining,2906,3.6,4,12,0,0
2009-12-12,Kitchen & Dining,0,3.6,5,12,1,0
2009-12-13,Kitchen & Dining,2388,2.98,6,12,1,0
2009-12-14,Kitchen & Dining,6426,4.61,0,12,0,0
2009-12-15,Kitchen & Dining,3505,4.1,1,12,0,0
2009-12-16,Kitchen & Dining,4694,4.46,2,12,0,0
2009-12-17,Kitchen & Dining,3565,3.35,3,12,0,0
2009-12-18,Kitchen & Dining,3538,5.2,4,12,0,0
2009-12-19,Kitchen & Dining,0,5.2,5,12,1,0
2009-12-20,Kitchen & Dining,1554,3.3,6,12,1,0
2009-12-21,Kitchen & Dining,2588,3.39,0,12,0,0
2009-12-22,Kitchen & Dining,2933,6.14,1,12,0,0
2009-12-23,Kitchen & Dining,1435,4.64,2,12,0,0
2009-12-24,Kitchen & Dining,0,4.64,3,12,0,0
2009-12-25,Kitchen & Dining,0,4.64,4,12,0,0
2009-12-26,Kitchen & Dining,0,4.64,5,12,1,0
2009-12-27,Kitchen & Dining,0,4.64,6,12,1,0
2009-12-28,Kitchen & Dining,0,4.64,0,12,0,0
2009-12-29,Kitchen & Dining,0,4.64,1,12,0,0
2009-12-30,Kitchen & Dining,0,4.64,2,12,0,0
2009-12-31,Kitchen & Dining,0,4.64,3,12,0,0
2010-01-01,Kitchen & Dining,0,4.64,4,1,0,0
2010-01-02,Kitchen & Dining,0,4.64,5,1,1,0
2010-01-03,Kitchen & Dining,0,4.64,6,1,1,0
2010-01-04,Kitchen & Dining,1199,3.23,0,1,0,0
2010-01-05,Kitchen & Dining,2985,3.35,1,1,0,0
2010-01-06,Kitchen & Dining,402,3.84,2,1,0,0
2010-01-07,Kitchen & Dining,9200,3.22,3,1,0,0
2010-01-08,Kitchen & Dining,2405,3.62,4,1,0,0
2010-01-09,Kitchen & Dining,0,3.62,5,1,1,0
2010-01-10,Kitchen & Dining,4118,3.04,6,1,1,0
2010-01-11,Kitchen & Dining,2624,3.97,0,1,0,0
2010-01-12,Kitchen & Dining,2823,3.04,1,1,0,0
2010-01-13,Kitchen & Dining,2034,4.02,2,1,0,0
2010-01-14,Kitchen & Dining,2956,3.68,3,1,0,0
2010-01-15,Kitchen & Dining,2238,2.83,4,1,0,0
2010-01-16,Kitchen & Dining,0,2.83,5,1,1,0
2010-01-17,Kitchen & Dining,1474,3.03,6,1,1,0
2010-01-18,Kitchen & Dining,3754,4.16,0,1,0,0
2010-01-19,Kitchen & Dining,3530,3.66,1,1,0,0
2010-01-20,Kitchen & Dining,4341,3.02,2,1,0,0
2010-01-21,Kitchen & Dining,10914,3.26,3,1,0,0
2010-01-22,Kitchen & Dining,4535,3.57,4,1,0,0
2010-01-23,Kitchen & Dining,0,3.57,5,1,1,0
2010-01-24,Kitchen & Dining,2269,3.05,6,1,1,0
2010-01-25,Kitchen & Dining,2178,3.35,0,1,0,0
2010-01-26,Kitchen & Dining,7030,3.18,1,1,0,0
2010-01-27,Kitchen & Dining,2724,3.83,2,1,0,0
2010-01-28,Kitchen & Dining,3194,2.59,3,1,0,0
2010-01-29,Kitchen & Dining,2028,3.37,4,1,0,0
2010-01-30,Kitchen & Dining,0,3.37,5,1,1,0
2010-01-31,Kitchen & Dining,2403,2.92,6,1,1,0
2010-02-01,Kitchen & Dining,1478,3.6,0,2,0,0
2010-02-02,Kitchen & Dining,3007,2.78,1,2,0,0
2010-02-03,Kitchen & Dining,2317,3.95,2,2,0,0
2010-02-04,Kitchen & Dining,2770,3.26,3,2,0,0
2010-02-05,Kitchen & Dining,1389,4.3,4,2,0,0
2010-02-06,Kitchen & Dining,0,4.3,5,2,1,0
2010-02-07,Kitchen & Dining,3546,2.44,6,2,1,0
2010-02-08,Kitchen & Dining,2270,3.36,0,2,0,0
2010-02-09,Kitchen & Dining,3079,2.99,1,2,0,0
2010-02-10,Kitchen & Dining,728,3.79,2,2,0,0
2010-02-11,Kitchen & Dining,2234,2.63,3,2,0,0
2010-02-12,Kitchen & Dining,2658,2.94,4,2,0,0
2010-02-13,Kitchen & Dining,0,2.94,5,2,1,0
2010-02-14,Kitchen & Dining,2631,2.88,6,2,1,0
2010-02-15,Kitchen & Dining,26140,2.7,0,2,0,1
2010-02-16,Kitchen & Dining,3499,3.7,1,2,0,0
2010-02-17,Kitchen & Dining,13477,2.61,2,2,0,1
2010-02-18,Kitchen & Dining,4593,2.94,3,2,0,0
2010-02-19,Kitchen & Dining,1347,4.48,4,2,0,0
2010-02-20,Kitchen & Dining,0,4.48,5,2,1,0
2010-02-21,Kitchen & Dining,1483,3.05,6,2,1,0
2010-02-22,Kitchen & Dining,2677,3.35,0,2,0,0
2010-02-23,Kitchen & Dining,2713,3.62,1,2,0,0
2010-02-24,Kitchen & Dining,6392,3.71,2,2,0,0
2010-02-25,Kitchen & Dining,9593,2.98,3,2,0,0
2010-02-26,Kitchen & Dining,1167,4.38,4,2,0,0
2010-02-27,Kitchen & Dining,0,4.38,5,2,1,0
2010-02-28,Kitchen & Dining,1770,2.76,6,2,1,0
2010-03-01,Kitchen & Dining,5316,2.95,0,3,0,0
2010-03-02,Kitchen & Dining,2603,3.32,1,3,0,0
2010-03-03,Kitchen & Dining,4389,3.11,2,3,0,0
2010-03-04,Kitchen & Dining,4208,3.14,3,3,0,0
2010-03-05,Kitchen & Dining,2208,3.21,4,3,0,0
2010-03-06,Kitchen & Dining,0,3.21,5,3,1,0
2010-03-07,Kitchen & Dining,1799,3.21,6,3,1,0
2010-03-08,Kitchen & Dining,3867,4.5,0,3,0,0
2010-03-09,Kitchen & Dining,1906,3.46,1,3,0,0
2010-03-10,Kitchen & Dining,2704,3.35,2,3,0,0
2010-03-11,Kitchen & Dining,4004,4.11,3,3,0,0
2010-03-12,Kitchen & Dining,2281,3.53,4,3,0,0
2010-03-13,Kitchen & Dining,0,3.53,5,3,1,0
2010-03-14,Kitchen & Dining,973,2.32,6,3,1,0
2010-03-15,Kitchen & Dining,1811,3.58,0,3,0,0
2010-03-16,Kitchen & Dining,3013,3.56,1,3,0,0
2010-03-17,Kitchen & Dining,69076,3.03,2,3,0,1
2010-03-18,Kitchen & Dining,3278,3.53,3,3,0,0
2010-03-19,Kitchen & Dining,2360,3.91,4,3,0,0
2010-03-20,Kitchen & Dining,0,3.91,5,3,1,0
2010-03-21,Kitchen & Dining,2166,3.01,6,3,1,0
2010-03-22,Kitchen & Dining,3013,3.86,0,3,0,0
2010-03-23,Kitchen & Dining,2224,3.84,1,3,0,0
2010-03-24,Kitchen & Dining,2717,3.44,2,3,0,0
2010-03-25,Kitchen & Dining,2872,3.96,3,3,0,0
2010-03-26,Kitchen & Dining,3050,3.61,4,3,0,0
2010-03-27,Kitchen & Dining,0,3.61,5,3,1,0
2010-03-28,Kitchen & Dining,2435,2.61,6,3,1,0
2010-03-29,Kitchen & Dining,5505,3.66,0,3,0,0
2010-03-30,Kitchen & Dining,2435,3.96,1,3,0,0
2010-03-31,Kitchen & Dining,2429,4.17,2,3,0,0
2010-04-01,Kitchen & Dining,2760,3.98,3,4,0,0
2010-04-02,Kitchen & Dining,0,3.98,4,4,0,0
2010-04-03,Kitchen & Dining,0,3.98,5,4,1,0
2010-04-04,Kitchen & Dining,0,3.98,6,4,1,0
2010-04-05,Kitchen & Dining,0,3.98,0,4,0,0
2010-04-06,Kitchen & Dining,4571,3.75,1,4,0,0
2010-04-07,Kitchen & Dining,2943,3.89,2,4,0,0
2010-04-08,Kitchen & Dining,3764,3.9,3,4,0,0
2010-04-09,Kitchen & Dining,1398,4.14,4,4,0,0
2010-04-10,Kitchen & Dining,0,4.14,5,4,1,0
2010-04-11,Kitchen & Dining,1039,3.05,6,4,1,0
2010-04-12,Kitchen & Dining,1713,3.78,0,4,0,0
2010-04-13,Kitchen & Dining,3995,3.53,1,4,0,0
2010-04-14,Kitchen & Dining,5456,3.16,2,4,0,0
2010-04-15,Kitchen & Dining,1982,3.18,3,4,0,0
2010-04-16,Kitchen & Dining,3701,2.85,4,4,0,0
2010-04-17,Kitchen & Dining,0,2.85,5,4,1,0
2010-04-18,Kitchen & Dining,1916,3.84,6,4,1,0
2010-04-19,Kitchen & Dining,3379,5.05,0,4,0,0
2010-04-20,Kitchen & Dining,2668,2.92,1,4,0,0
2010-04-21,Kitchen & Dining,3697,3.45,2,4,0,0
2010-04-22,Kitchen & Dining,5743,3.77,3,4,0,0
2010-04-23,Kitchen & Dining,2514,3.56,4,4,0,0
2010-04-24,Kitchen & Dining,0,3.56,5,4,1,0
2010-04-25,Kitchen & Dining,1324,3.43,6,4,1,0
2010-04-26,Kitchen & Dining,3882,4.47,0,4,0,0
2010-04-27,Kitchen & Dining,3606,3.31,1,4,0,0
2010-04-28,Kitchen & Dining,3530,3.15,2,4,0,0
2010-04-29,Kitchen & Dining,3314,3.72,3,4,0,0
2010-04-30,Kitchen & Dining,6303,3.62,4,4,0,0
2010-05-01,Kitchen & Dining,0,3.62,5,5,1,0
2010-05-02,Kitchen & Dining,1362,2.64,6,5,1,0
2010-05-03,Kitchen & Dining,0,2.64,0,5,0,0
2010-05-04,Kitchen & Dining,2432,4.79,1,5,0,0
2010-05-05,Kitchen & Dining,2916,4.97,2,5,0,0
2010-05-06,Kitchen & Dining,6776,3.45,3,5,0,0
2010-05-07,Kitchen & Dining,4062,2.94,4,5,0,0
2010-05-08,Kitchen & Dining,0,2.94,5,5,1,0
2010-05-09,Kitchen & Dining,2410,3.0,6,5,1,0
2010-05-10,Kitchen & Dining,4285,4.35,0,5,0,0
2010-05-11,Kitchen & Dining,4268,3.46,1,5,0,0
2010-05-12,Kitchen & Dining,4233,3.67,2,5,0,0
2010-05-13,Kitchen & Dining,3790,4.08,3,5,0,0
2010-05-14,Kitchen & Dining,1258,3.79,4,5,0,0
2010-05-15,Kitchen & Dining,0,3.79,5,5,1,0
2010-05-16,Kitchen & Dining,2579,2.7,6,5,1,0
2010-05-17,Kitchen & Dining,1951,3.54,0,5,0,0
2010-05-18,Kitchen & Dining,2198,3.8,1,5,0,0
2010-05-19,Kitchen & Dining,1800,3.47,2,5,0,0
2010-05-20,Kitchen & Dining,2824,3.72,3,5,0,0
2010-05-21,Kitchen & Dining,1461,4.95,4,5,0,0
2010-05-22,Kitchen & Dining,0,4.95,5,5,1,0
2010-05-23,Kitchen & Dining,3194,3.52,6,5,1,0
2010-05-24,Kitchen & Dining,9566,3.05,0,5,0,0
2010-05-25,Kitchen & Dining,5190,3.23,1,5,0,0
2010-05-26,Kitchen & Dining,4469,4.42,2,5,0,0
2010-05-27,Kitchen & Dining,3492,3.05,3,5,0,0
2010-05-28,Kitchen & Dining,3296,4.03,4,5,0,0
2010-05-29,Kitchen & Dining,0,4.03,5,5,1,0
2010-05-30,Kitchen & Dining,1202,2.94,6,5,1,0
2010-05-31,Kitchen & Dining,0,2.94,0,5,0,0
2010-06-01,Kitchen & Dining,811,3.24,1,6,0,0
2010-06-02,Kitchen & Dining,2529,3.85,2,6,0,0
2010-06-03,Kitchen & Dining,2755,3.44,3,6,0,0
2010-06-04,Kitchen & Dining,1658,5.11,4,6,0,0
2010-06-05,Kitchen & Dining,0,5.11,5,6,1,0
2010-06-06,Kitchen & Dining,2853,3.04,6,6,1,0
2010-06-07,Kitchen & Dining,11785,3.54,0,6,0,1
2010-06-08,Kitchen & Dining,8576,4.05,1,6,0,0
2010-06-09,Kitchen & Dining,5590,3.18,2,6,0,0
2010-06-10,Kitchen & Dining,2118,3.28,3,6,0,0
2010-06-11,Kitchen & Dining,3484,3.42,4,6,0,0
2010-06-12,Kitchen & Dining,0,3.42,5,6,1,0
2010-06-13,Kitchen & Dining,1929,3.6,6,6,1,0
2010-06-14,Kitchen & Dining,1798,3.63,0,6,0,0
2010-06-15,Kitchen & Dining,5591,3.8,1,6,0,0
2010-06-16,Kitchen & Dining,3017,3.33,2,6,0,0
2010-06-17,Kitchen & Dining,2101,3.64,3,6,0,0
2010-06-18,Kitchen & Dining,919,4.03,4,6,0,0
2010-06-19,Kitchen & Dining,0,4.03,5,6,1,0
2010-06-20,Kitchen & Dining,761,4.07,6,6,1,0
2010-06-21,Kitchen & Dining,1969,3.46,0,6,0,0
2010-06-22,Kitchen & Dining,1610,4.17,1,6,0,0
2010-06-23,Kitchen & Dining,2586,3.98,2,6,0,0
2010-06-24,Kitchen & Dining,1870,4.99,3,6,0,0
2010-06-25,Kitchen & Dining,2131,4.46,4,6,0,0
2010-06-26,Kitchen & Dining,0,4.46,5,6,1,0
2010-06-27,Kitchen & Dining,1654,3.68,6,6,1,0
2010-06-28,Kitchen & Dining,10026,3.51,0,6,0,0
2010-06-29,Kitchen & Dining,5648,3.79,1,6,0,0
2010-06-30,Kitchen & Dining,4492,3.71,2,6,0,0
2010-07-01,Kitchen & Dining,3721,3.54,3,7,0,0
2010-07-02,Kitchen & Dining,1920,2.79,4,7,0,0
2010-07-03,Kitchen & Dining,0,2.79,5,7,1,0
2010-07-04,Kitchen & Dining,923,3.17,6,7,1,0
2010-07-05,Kitchen & Dining,2844,3.71,0,7,0,0
2010-07-06,Kitchen & Dining,2470,4.57,1,7,0,0
2010-07-07,Kitchen & Dining,3020,5.32,2,7,0,0
2010-07-08,Kitchen & Dining,1719,3.32,3,7,0,0
2010-07-09,Kitchen & Dining,4490,4.05,4,7,0,0
2010-07-10,Kitchen & Dining,0,4.05,5,7,1,0
2010-07-11,Kitchen & Dining,2606,2.51,6,7,1,0
2010-07-12,Kitchen & Dining,1707,6.67,0,7,0,0
2010-07-13,Kitchen & Dining,1946,4.84,1,7,0,0
2010-07-14,Kitchen & Dining,1986,3.94,2,7,0,0
2010-07-15,Kitchen & Dining,6262,5.11,3,7,0,0
2010-07-16,Kitchen & Dining,3196,3.39,4,7,0,0
2010-07-17,Kitchen & Dining,0,3.39,5,7,1,0
2010-07-18,Kitchen & Dining,2008,5.96,6,7,1,0
2010-07-19,Kitchen & Dining,4827,3.31,0,7,0,0
2010-07-20,Kitchen & Dining,2296,4.17,1,7,0,0
2010-07-21,Kitchen & Dining,2886,5.21,2,7,0,0
2010-07-22,Kitchen & Dining,3571,4.88,3,7,0,0
2010-07-23,Kitchen & Dining,1761,3.84,4,7,0,0
2010-07-24,Kitchen & Dining,0,3.84,5,7,1,0
2010-07-25,Kitchen & Dining,1536,5.39,6,7,1,0
2010-07-26,Kitchen & Dining,3424,3.71,0,7,0,0
2010-07-27,Kitchen & Dining,3873,5.35,1,7,0,0
2010-07-28,Kitchen & Dining,2738,3.77,2,7,0,0
2010-07-29,Kitchen & Dining,2902,4.14,3,7,0,0
2010-07-30,Kitchen & Dining,1666,6.19,4,7,0,0
2010-07-31,Kitchen & Dining,0,6.19,5,7,1,0
2010-08-01,Kitchen & Dining,782,3.13,6,8,1,0
2010-08-02,Kitchen & Dining,1633,5.41,0,8,0,0
2010-08-03,Kitchen & Dining,1739,7.78,1,8,0,0
2010-08-04,Kitchen & Dining,1890,4.24,2,8,0,0
2010-08-05,Kitchen & Dining,3662,3.11,3,8,0,0
2010-08-06,Kitchen & Dining,1524,3.29,4,8,0,0
2010-08-07,Kitchen & Dining,0,3.29,5,8,1,0
2010-08-08,Kitchen & Dining,1182,3.32,6,8,1,0
2010-08-09,Kitchen & Dining,49631,2.66,0,8,0,1
2010-08-10,Kitchen & Dining,3453,5.0,1,8,0,0
2010-08-11,Kitchen & Dining,1791,5.27,2,8,0,0
2010-08-12,Kitchen & Dining,3550,4.92,3,8,0,0
2010-08-13,Kitchen & Dining,3506,3.66,4,8,0,0
2010-08-14,Kitchen & Dining,0,3.66,5,8,1,0
2010-08-15,Kitchen & Dining,5897,2.82,6,8,1,0
2010-08-16,Kitchen & Dining,1807,3.87,0,8,0,0
2010-08-17,Kitchen & Dining,3514,3.78,1,8,0,0
2010-08-18,Kitchen & Dining,5710,3.43,2,8,0,0
2010-08-19,Kitchen & Dining,4386,3.7,3,8,0,0
2010-08-20,Kitchen & Dining,6224,3.49,4,8,0,0
2010-08-21,Kitchen & Dining,0,3.49,5,8,1,0
2010-08-22,Kitchen & Dining,2346,4.02,6,8,1,0
2010-08-23,Kitchen & Dining,2254,3.6,0,8,0,0
2010-08-24,Kitchen & Dining,3677,4.24,1,8,0,0
2010-08-25,Kitchen & Dining,2836,4.25,2,8,0,0
2010-08-26,Kitchen & Dining,5018,4.32,3,8,0,0
2010-08-27,Kitchen & Dining,1025,4.31,4,8,0,0
